Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""2s2.2p6""","=""1S""","=""0""",1,"=""""","=""0.00000""","=""""","=""0.00025""","=""                                                ""","=""L13237"""
"=""2s2.2p5.3s""","=""3P*""","=""2""",5,"=""""","=""32.846429""","=""""","=""0.000012""","="" 100     or  :   100  2p5.(2P*<3/2>).3s 2[3/2]* ""","="""""
"=""2s2.2p5.3s""","=""3P*""","=""1""",3,"=""""","=""32.941315""","=""""","=""0.000012""","=""  96     or  :    55  2p5.(2P*<3/2>).3s 2[3/2]* ""","="""""
"=""2s2.2p5.3s""","=""3P*""","=""0""",1,"=""""","=""33.014713""","=""""","=""0.000012""","="" 100     or  :   100  2p5.(2P*<1/2>).3s 2[1/2]* ""","="""""
"=""2s2.2p5.3s""","=""1P*""","=""1""",3,"=""""","=""33.322360""","=""""","=""0.000012""","=""  96     or  :    55  2p5.(2P*<1/2>).3s 2[1/2]* ""","="""""
"=""2s2.2p5.3p""","=""3S""","=""1""",3,"=""""","=""36.354688""","=""""","=""0.000012""","=""  99     or  :    75  2p5.(2P*<3/2>).3p 2[1/2]  ""","="""""
"=""2s2.2p5.3p""","=""3D""","=""3""",7,"=""""","=""36.854157""","=""""","=""0.000012""","="" 100     or  :   100  2p5.(2P*<3/2>).3p 2[5/2]  ""","="""""
"=""2s2.2p5.3p""","=""3D""","=""2""",5,"=""""","=""36.902113""","=""""","=""0.000012""","=""  88     or  :    70  2p5.(2P*<3/2>).3p 2[5/2]  ""","="""""
"=""2s2.2p5.3p""","=""3D""","=""1""",3,"=""""","=""36.967803""","=""""","=""0.000012""","=""  91     or  :    56  2p5.(2P*<1/2>).3p 2[3/2]  ""","="""""
"=""2s2.2p5.3p""","=""1D""","=""2""",5,"=""""","=""37.094827""","=""""","=""0.000012""","=""  65     or  :    61  2p5.(2P*<3/2>).3p 2[3/2]  ""","="""""
"=""2s2.2p5.3p""","=""1P""","=""1""",3,"=""""","=""37.181047""","=""""","=""0.000012""","=""  60     or  :    56  2p5.(2P*<3/2>).3p 2[3/2]  ""","="""""
"=""2s2.2p5.3p""","=""3P""","=""2""",5,"=""""","=""37.208144""","=""""","=""0.000012""","=""  67     or  :    68  2p5.(2P*<1/2>).3p 2[3/2]  ""","="""""
"=""2s2.2p5.3p""","=""3P""","=""0""",1,"=""""","=""37.243343""","=""""","=""0.000012""","="" 100     or  :    60  2p5.(2P*<1/2>).3p 2[1/2]  ""","="""""
"=""2s2.2p5.3p""","=""3P""","=""1""",3,"=""""","=""37.258133""","=""""","=""0.000012""","=""  66     or  :    75  2p5.(2P*<1/2>).3p 2[1/2]  ""","="""""
"=""2s2.2p5.3p""","=""1S""","=""0""",1,"=""""","=""38.293859""","=""""","=""0.000012""","="" 100     or  :    60  2p5.(2P*<3/2>).3p 2[1/2]  ""","="""""
"=""2s2.2p5.(2P*<3/2>).3d""","=""2[1/2]*""","=""0""",1,"=""""","=""40.982896""","=""""","=""0.000012""","=""  97     or  :    97  2p5.3d            3P*     ""","="""""
"=""2s2.2p5.(2P*<3/2>).3d""","=""2[1/2]*""","=""1""",3,"=""""","=""40.993732""","=""""","=""0.000012""","=""  74     or  :    89  2p5.3d            3P*     ""","="""""
"=""2s2.2p5.(2P*<3/2>).3d""","=""2[3/2]*""","=""2""",5,"=""""","=""41.012615""","=""""","=""0.000012""","=""  56     or  :    61  2p5.3d            3P*     ""","="""""
"=""2s2.2p5.(2P*<3/2>).3d""","=""2[3/2]*""","=""1""",3,"=""""","=""41.131145""","=""""","=""0.000012""","=""  52     or  :    59  2p5.3d            1P*     ""","="""""
"=""2s2.2p5.(2P*<3/2>).3d""","=""2[7/2]*""","=""4""",9,"=""""","=""41.054025""","=""""","=""0.000012""","="" 100     or  :   100  2p5.3d            3F*     ""","="""""
"=""2s2.2p5.(2P*<3/2>).3d""","=""2[7/2]*""","=""3""",7,"=""""","=""41.061918""","=""""","=""0.000012""","=""  99     or  :    53  2p5.3d            3F*     ""","="""""
"=""2s2.2p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""2""",5,"=""""","=""41.100329""","=""""","=""0.000012""","=""  68     or  :    68  2p5.4s            3P*     ""","="""""
"=""2s2.2p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""1""",3,"=""""","=""41.147123""","=""""","=""0.000012""","=""  63     or  :    48  2p5.4s            3P*     ""","="""""
"=""2s2.2p5.(2P*<3/2>).3d""","=""2[5/2]*""","=""2""",5,"=""""","=""41.121292""","=""""","=""0.000012""","=""  88     or  :    57  2p5.3d            3F*     ""","="""""
"=""2s2.2p5.(2P*<3/2>).3d""","=""2[5/2]*""","=""3""",7,"=""""","=""41.126538""","=""""","=""0.000012""","=""  89     or  :    46  2p5.3d            3D*     ""","="""""
"=""2s2.2p5.(2P*<1/2>).4s""","=""2[1/2]*""","=""0""",1,"=""""","=""41.250796""","=""""","=""0.000012""","=""  97     or  :    97  2p5.4s            3P*     ""","="""""
"=""2s2.2p5.(2P*<1/2>).4s""","=""2[1/2]*""","=""1""",3,"=""""","=""41.300096""","=""""","=""0.000012""","=""  79     or  :    58  2p5.4s            1P*     ""","="""""
"=""2s2.2p5.(2P*<1/2>).3d""","=""2[5/2]*""","=""2""",5,"=""""","=""41.262215""","=""""","=""0.000012""","=""  88     or  :    43  2p5.3d            3F*     ""","="""""
"=""2s2.2p5.(2P*<1/2>).3d""","=""2[5/2]*""","=""3""",7,"=""""","=""41.267140""","=""""","=""0.000012""","=""  89     or  :    54  2p5.3d            3D*     ""","="""""
"=""2s2.2p5.(2P*<1/2>).3d""","=""2[3/2]*""","=""2""",5,"=""""","=""41.282097""","=""""","=""0.000012""","=""  85     or  :    51  2p5.3d            3D*     ""","="""""
"=""2s2.2p5.(2P*<1/2>).3d""","=""2[3/2]*""","=""1""",3,"=""""","=""41.306940""","=""""","=""0.000012""","=""  83     or  :    61  2p5.3d            3D*     ""","="""""
"=""2s2.2p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""",3,"=""""","=""42.18436""","=""""","=""0.00006""","=""  87     or  :    94  2p5.4p            3S      ""","="""""
"=""2s2.2p5.(2P*<3/2>).4p""","=""2[5/2]""","=""3""",7,"=""""","=""42.31030""","=""""","=""0.00006""","="" 100     or  :   100  2p5.4p            3D      ""","="""""
"=""2s2.2p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""",5,"=""""","=""42.33536""","=""""","=""0.00006""","=""  81     or  :    70  2p5.4p            3D      ""","="""""
"=""2s2.2p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2?""",5,"=""""","=""42.39107""","=""""","=""0.00006""","=""  83     or  :    67  2p5.4p            3P      ""","="""""
"=""2s2.2p5.(2P*<1/2>).4p""","=""2[3/2]""","=""1""",3,"=""""","=""42.49417""","=""""","=""0.00006""","=""  94     or  :    62  2p5.4p            3D      ""","="""""
"=""2s2.2p5.(2P*<1/2>).4p""","=""2[1/2]""","=""1""",3,"=""""","=""42.52298""","=""""","=""0.00006""","=""  87     or  :    64  2p5.4p            3P      ""","="""""
"=""2s2.2p5.(2P*<3/2>).4d""","=""2[1/2]*""","=""0""",1,"=""""","=""43.76268""","=""""","=""0.00006""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).4d""","=""2[1/2]*""","=""1""",3,"=""""","=""43.77050""","=""""","=""0.00006""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""2""",5,"=""""","=""43.78524""","=""""","=""0.00006""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""1""",3,"=""""","=""43.84089""","=""""","=""0.00006""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).4d""","=""2[7/2]*""","=""4""",9,"=""""","=""43.79154""","=""""","=""0.00006""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).4d""","=""2[7/2]*""","=""3""",7,"=""""","=""43.79623""","=""""","=""0.00006""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).4d""","=""2[5/2]*""","=""2""",5,"=""""","=""43.82385""","=""""","=""0.00006""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).4d""","=""2[5/2]*""","=""3""",7,"=""""","=""43.82641""","=""""","=""0.00006""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""2""",5,"=""""","=""43.83296""","=""""","=""0.00006""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""1""",3,"=""""","=""43.85560""","=""""","=""0.00006""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).4f""","=""2[3/2]""","=""1""",3,"=""""","=""43.870225""","=""""","=""0.000012""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).4f""","=""2[3/2]""","=""2""",5,"=""""","=""43.870375""","=""""","=""0.000012""","=""                                                ""","="""""
"=""2s2.2p5.(2P*<3/2>).4f""","=""2[9/2]""","=""5""",11,"=""""","=""43.875668""","=""""","=""0.000012""","=""                                                ""","="""""
